mean_hold_time,std_hold_time,min_hold_time,max_hold_time,median_hold_time,hold_time_25th,hold_time_75th,mean_down_down_time,std_down_down_time,min_down_down_time,max_down_down_time,median_down_down_time,down_down_25th,down_down_75th,mean_up_down_time,std_up_down_time,min_up_down_time,max_up_down_time,shift_frequency,backspace_frequency,special_key_frequency,keystrokes_per_second,total_keystrokes,rhythm_consistency,user_id,is_chunk,parent_file
0.0870662371317545,0.0122808590216658,0.0722589492797851,0.1102199554443359,0.080873966217041,0.078666090965271,0.094243049621582,0.2911204269954136,0.3153000473166311,0.0893819332122802,1.1688110828399658,0.1612685918807983,0.1143731474876403,0.2301434278488159,0.2123433181217738,0.3098197991301734,0.015151023864746,1.088129997253418,0.0,0.0,0.0,7.217895642025208,30,3.170576569369049,krishna,True,krishna_20250318_120959_20250318_121300.json
0.1339138575962611,0.02386914434432,0.0937411785125732,0.2002589702606201,0.1258435249328613,0.1235439181327819,0.1436969637870788,0.1374228000640869,0.0731178664995811,0.0341041088104248,0.3518068790435791,0.1171159744262695,0.095059335231781,0.1644620299339294,0.13060089747111,0.0932656669560592,0.0321490764617919,0.3413319587707519,0.0,0.0,0.0,13.90076882847615,30,13.657868602408962,ayush,True,ayush_20250318_053448_20250318_054029.json
0.1409450088228498,0.0210573966723554,0.1060500144958496,0.1792690753936767,0.1441555023193359,0.1223226189613342,0.1542207598686218,0.1426664420536586,0.0630383831672605,0.0692710876464843,0.3140079975128174,0.1129584312438964,0.0993685126304626,0.1736675500869751,0.0839120705922444,0.0566247814068385,0.0086681842803955,0.206860065460205,0.0,0.1333333333333333,0.0,14.652844631598263,30,15.838226287025597,ayush,True,ayush_20250318_053448_20250318_054029.json
0.1406917401722499,0.0276672782410114,0.068289041519165,0.1883289813995361,0.1424006223678589,0.1325578689575195,0.156130313873291,0.1309483784895677,0.046263973171382,0.0398950576782226,0.2041230201721191,0.1242339611053466,0.1026909351348877,0.1542940139770507,0.0834322159106914,0.0428110223886796,0.0041821002960205,0.1584761142730713,0.0,0.0,0.0,16.303727493786127,30,21.568470767238853,ayush,True,ayush_20250318_053448_20250318_054029.json
0.1277667624609811,0.0290967829906962,0.0849828720092773,0.1715960502624511,0.1281639337539672,0.0984125137329101,0.1533240675926208,0.1822973887125651,0.0900569163121517,0.0519618988037109,0.3686001300811767,0.1784360408782959,0.1259609460830688,0.206383466720581,0.1357077757517496,0.0947626251980768,0.0043540000915527,0.3360819816589355,0.0,0.3,0.0333333333333333,10.971084194483293,30,11.091772444142654,ayush,True,ayush_20250318_062130_20250318_062302.json
0.1305777390797932,0.0208671304603369,0.0931739807128906,0.1593270301818847,0.1233940124511718,0.1150195598602294,0.1524865627288818,0.1324128593717302,0.0400591081508995,0.0509159564971923,0.1883778572082519,0.14621102809906,0.1141415834426879,0.1529443264007568,0.084101779120309,0.0486648532032016,0.0290508270263671,0.1774380207061767,0.0,0.0,0.0,15.0020029834916,30,24.90095139171063,ayush,True,ayush_20250318_061538_20250318_061748.json
0.1508216857910156,0.0409514110415863,0.1066739559173584,0.2731328010559082,0.1446999311447143,0.1223754286766052,0.1678439974784851,0.360021846635001,0.247168386201527,0.1280088424682617,1.0227231979370115,0.2290734052658081,0.1969326734542846,0.515385627746582,0.2357290131705147,0.2471711738508732,0.0129740238189697,0.908600091934204,0.0,0.0333333333333333,0.0,5.952019753483526,30,4.044188646036566,dvit,True,dvit_20250318_123124_20250318_123614.json
0.1381206512451172,0.0266021329402537,0.0806729793548584,0.1802070140838623,0.1422319412231445,0.1321252584457397,0.1558272242546081,0.1757240636008126,0.1136780508274819,0.0805511474609375,0.4926681518554687,0.1412749290466308,0.098093569278717,0.183428406715393,0.1490383148193359,0.1182523994648831,0.0127820968627929,0.4191489219665527,0.0,0.0,0.0,12.130612411738404,30,8.789041407610934,ayush,True,ayush_20250318_053448_20250318_054029.json
0.1354869329012357,0.0213660219742447,0.0849580764770507,0.1627628803253173,0.1443290710449218,0.126572847366333,0.1489720344543457,0.1496027197156633,0.0418521407863548,0.0781841278076171,0.2393319606781005,0.1440949440002441,0.1216040849685669,0.1712321639060974,0.0762203216552734,0.0625496847055204,0.0086390972137451,0.2346570491790771,0.0,0.0,0.0,13.544947299958473,30,23.83668583428418,ayush,True,ayush_20250318_053448_20250318_054029.json
0.1325336524418422,0.0221526298088096,0.0931739807128906,0.170130968093872,0.128477931022644,0.117413580417633,0.1513839960098266,0.1210215772901262,0.0404605358231423,0.0509159564971923,0.1922030448913574,0.1235014200210571,0.0950809717178344,0.1431338787078857,0.0781948407491048,0.038010258013496,0.0256478786468505,0.1765439510345459,0.0,0.0,0.0,17.26890074711197,30,24.65450664558124,ayush,True,ayush_20250318_061538_20250318_061748.json
0.1400969539369855,0.0267327256138081,0.1019399166107177,0.1966569423675537,0.1490559577941894,0.1133472919464111,0.1534439921379089,0.1529340108235677,0.0791373339399153,0.0510129928588867,0.3364419937133789,0.1362721920013427,0.1107064485549926,0.1572964191436767,0.1306456157139369,0.0840893232310035,0.0086259841918945,0.2808291912078857,0.0,0.0666666666666666,0.0,13.077535789650476,30,12.620313560250365,ayush,True,ayush_20250318_053448_20250318_054029.json
0.1499031100954328,0.0229422946796794,0.1204109191894531,0.2046620845794677,0.1448074579238891,0.1297414302825927,0.1663402915000915,0.1884533507483346,0.1761369096884552,0.0425729751586914,0.7902998924255371,0.1459879875183105,0.1155489683151245,0.1859098672866821,0.216466018131801,0.2697532307032926,0.0042901039123535,0.8029129505157471,0.0,0.0,0.1,11.37075639328254,30,5.67418029383153,ayush,True,ayush_20250318_053448_20250318_054029.json
0.0975464071546282,0.0171090200128401,0.0720069408416748,0.1408121585845947,0.0932774543762207,0.0890314579010009,0.100915253162384,0.24678977898189,0.1529169430775406,0.1020569801330566,0.670753002166748,0.189346432685852,0.1677097082138061,0.2217252850532531,0.1599102179209391,0.1407474089116994,0.0475180149078369,0.5818090438842773,0.0,0.0,0.0,8.489956573598784,30,6.535224007796671,krishna,True,krishna_20250318_120959_20250318_121300.json
0.1224825041634695,0.0364441654651957,0.0382399559020996,0.1757659912109375,0.127231478691101,0.107603907585144,0.1438837051391601,0.1601147821971348,0.0881818545122689,0.0510649681091308,0.3821430206298828,0.1436668634414672,0.1059663295745849,0.1931193470954895,0.126656208719526,0.083389548131313,0.0002620220184326,0.2629508972167969,0.0,0.0333333333333333,0.0,13.383256145699509,30,11.327356063425531,ayush,True,ayush_20250318_053448_20250318_054029.json
0.1410953828266688,0.0259631672395197,0.0764999389648437,0.1856100559234619,0.1453524827957153,0.1325718760490417,0.1524942517280578,0.1494473729814802,0.0498948330302607,0.0617029666900634,0.2288818359375,0.1665120124816894,0.1147943139076232,0.1763360500335693,0.0688453231539045,0.0549485068691399,0.0042619705200195,0.1970980167388916,0.0,0.0,0.0,14.338540049965882,30,20.002067001498364,ayush,True,ayush_20250318_062007_20250318_062112.json
0.1411770922797066,0.0337170628114084,0.0682461261749267,0.2007761001586914,0.139638066291809,0.1189731359481811,0.1664738655090332,0.1675108500889369,0.1198745138790264,0.055912971496582,0.5404758453369141,0.1365805864334106,0.098456859588623,0.1860427260398864,0.1396554470062256,0.1436028956733999,0.0043790340423583,0.4946639537811279,0.0,0.0666666666666666,0.0,11.46490073948808,30,8.335103578817806,ayush,True,ayush_20250318_053448_20250318_054029.json
0.1349222183227539,0.0341152180463873,0.0893750190734863,0.1980340480804443,0.1254398822784423,0.1145075559616088,0.1667929887771606,0.1303704295839582,0.0390804148063855,0.0468509197235107,0.2119209766387939,0.1240515708923339,0.1059248447418212,0.1513934731483459,0.0565155744552612,0.0464139735238311,0.0086839199066162,0.1489779949188232,0.0,0.0,0.0,15.466308213241112,30,25.522955919216603,ayush,True,ayush_20250318_062130_20250318_062302.json
0.1624026468821934,0.0347030356293084,0.0935389995574951,0.2305500507354736,0.1601154804229736,0.1497583985328674,0.1816105842590332,0.3770205633980887,0.3130327154091532,0.1381900310516357,1.2478928565979004,0.2385249137878418,0.1722135543823242,0.4271791577339172,0.3216958045959472,0.3082394284096883,0.0248410701751709,1.1543538570404053,0.0,0.0666666666666666,0.0,5.196156807506503,30,3.1935340856778742,dvit,True,dvit_20250318_123124_20250318_123821.json
0.1339138575962611,0.02386914434432,0.0937411785125732,0.2002589702606201,0.1258435249328613,0.1235439181327819,0.1436969637870788,0.1374228000640869,0.0731178664995811,0.0341041088104248,0.3518068790435791,0.1171159744262695,0.095059335231781,0.1644620299339294,0.13060089747111,0.0932656669560592,0.0321490764617919,0.3413319587707519,0.0,0.0,0.0,13.90076882847615,30,13.657868602408962,ayush,True,ayush_20250318_053448_20250318_054029.json
0.1429748718555157,0.0289537462886245,0.1060559749603271,0.2215869426727295,0.129425048828125,0.1233270168304443,0.1535799503326416,0.231176495552063,0.1297335367134022,0.1031939983367919,0.654088020324707,0.2126263380050659,0.161564826965332,0.2554627060890198,0.1505904992421468,0.1278824577532727,6.103515625e-05,0.5311999320983887,0.0,0.0,0.0,8.879202276106241,30,7.702170219759359,parth,True,parth_20250318_121930_20250318_122418.json
0.1407884267660287,0.027803309841636,0.1018240451812744,0.2003388404846191,0.1370129585266113,0.116175889968872,0.1538200378417968,0.1604577813829694,0.1059297445966608,0.0688979625701904,0.4972250461578369,0.1353670358657837,0.1033885478973388,0.1759514808654785,0.1035508155822753,0.0964681292665249,0.0043401718139648,0.3954010009765625,0.0,0.0,0.0,12.466092249529655,30,9.431315748274404,ayush,True,ayush_20250318_061538_20250318_061748.json
0.1270310878753662,0.0199048258332348,0.0848410129547119,0.1532268524169922,0.1277580261230468,0.1137226819992065,0.1469128131866455,0.1760198559079851,0.083394480298125,0.0805470943450927,0.3713741302490234,0.1638214588165283,0.1042401790618896,0.2065134048461914,0.1137846878596714,0.0837011826101548,0.0109550952911376,0.3203439712524414,0.0,0.2666666666666666,0.0,11.945422999851523,30,11.976839623762,ayush,True,ayush_20250318_061538_20250318_061748.json
0.1371358803340367,0.0273707510531342,0.0935389995574951,0.1868290901184082,0.1357181072235107,0.1166232824325561,0.1592487096786499,0.4568363703214205,0.3942548546673876,0.1120538711547851,1.3292300701141355,0.2857661247253418,0.1680569648742675,0.6134679317474365,0.3779124191829136,0.3780146469859805,0.0363409519195556,1.1895098686218262,0.0,0.0666666666666666,0.0,4.90426311011888,30,2.5357872184518544,dvit,True,dvit_20250318_123124_20250318_123821.json
0.1495430810110909,0.0261604724976058,0.1061148643493652,0.2083749771118164,0.1494485139846801,0.1349171996116638,0.1638318300247192,0.143661720412118,0.0515491432404113,0.0811078548431396,0.2296369075775146,0.1252995729446411,0.1044123768806457,0.1894050240516662,0.0756917170115879,0.0444932757145305,0.015233039855957,0.1786489486694336,0.0,0.0,0.0,14.35885544640685,30,19.361405383731103,ayush,True,ayush_20250318_053448_20250318_054029.json
0.1277949299131121,0.0275780802178442,0.0824477672576904,0.1793618202209472,0.1260720491409301,0.1048373579978942,0.1470019817352295,0.1332804305212838,0.0578521980942024,0.0216131210327148,0.2434380054473877,0.1188079118728637,0.10267835855484,0.1693950295448303,0.0951945304870605,0.0453048980782478,0.0193560123443603,0.180704116821289,0.0,0.1,0.0,15.49569896829671,30,17.255600872541184,ayush,True,ayush_20250318_053448_20250318_054029.json
0.1483777591160365,0.0361432360713614,0.067408800125122,0.2062549591064453,0.1530574560165405,0.123766005039215,0.1777985095977783,0.2296762807028634,0.1315727208690968,0.0686728954315185,0.5782780647277832,0.1795244216918945,0.1486005783081054,0.2393584251403808,0.1428015391031901,0.1174931468403761,0.0086660385131835,0.4287230968475342,0.0,0.0,0.0,9.034242553195462,30,7.594587499973934,parth,True,parth_20250318_121930_20250318_122418.json
0.1631048917770385,0.0217614118896111,0.1235511302947998,0.2039141654968261,0.1671741008758545,0.1480152606964111,0.1755887866020202,0.2309447447458903,0.2015761714342395,0.0937600135803222,0.8657870292663574,0.1467549800872802,0.1223390102386474,0.2102268934249878,0.257027530670166,0.254904185397454,0.0374259948730468,0.8864250183105469,0.0,0.0,0.0,8.660080151209375,30,4.958443989135671,parth,True,parth_20250318_083419_20250318_083725.json
0.1492208412715367,0.0259957124676611,0.1061148643493652,0.2083749771118164,0.1539449691772461,0.1278132796287536,0.1599885821342468,0.1615319068615253,0.0465791156445272,0.0812549591064453,0.2324819564819336,0.1537890434265136,0.1354339122772216,0.2012770175933838,0.0845998695918491,0.0615559548058746,0.015233039855957,0.2062830924987793,0.0,0.0,0.0,13.095696249325982,30,21.422856585699744,ayush,True,ayush_20250318_053448_20250318_054029.json
0.1321136781147548,0.03139822787128,0.0779500007629394,0.2080039978027343,0.1277428865432739,0.1118996739387512,0.1512060761451721,0.2239139420645577,0.1523621106650476,0.025529146194458,0.6927340030670166,0.1803324222564697,0.1571956276893615,0.2542212009429931,0.1523011843363444,0.1297924477542384,0.004188060760498,0.5359480381011963,0.0,0.0,0.0,9.062556492827328,30,6.5590066649211956,parth,True,parth_20250318_113947_20250318_114833.json
0.1485098600387573,0.0250936488504406,0.111314058303833,0.1967480182647705,0.1466484069824218,0.1299699544906616,0.1588978767395019,0.1631420680454799,0.0758017104697225,0.0384011268615722,0.3155088424682617,0.1494319438934326,0.1154664158821106,0.2253903746604919,0.1180667877197265,0.0692592351998934,0.0086259841918945,0.2690141201019287,0.0,0.0,0.0,11.800584021861852,30,13.174933658430575,ayush,True,ayush_20250318_053448_20250318_054029.json
0.144572309085301,0.0326846718898782,0.0858509540557861,0.2028131484985351,0.1490510702133178,0.1193268895149231,0.165168285369873,0.1421224219458443,0.0475051893242144,0.0686500072479248,0.2306199073791504,0.1351584196090698,0.120989978313446,0.1711403727531433,0.0861065864562988,0.0564105046283954,0.0150020122528076,0.194566011428833,0.0,0.0,0.0,14.869386480781689,30,21.00611328713589,ayush,True,ayush_20250318_053448_20250318_054029.json
0.1333059583391462,0.0210353932622784,0.0904579162597656,0.1739950180053711,0.1319605112075805,0.1198816895484924,0.1439231634140014,0.1599264315196446,0.077358277522822,0.0383601188659668,0.3391728401184082,0.1404590606689453,0.1230604648590087,0.1631075739860534,0.1133925403867449,0.0862101071471627,0.0044350624084472,0.2487149238586425,0.0,0.0666666666666666,0.0,13.321934316465011,30,12.910176058399486,ayush,True,ayush_20250318_053448_20250318_054029.json
0.0964839117867606,0.0117788438020463,0.0847020149230957,0.131317138671875,0.0974624156951904,0.0872904658317565,0.1011390686035156,0.2274867125919887,0.1222086817603002,0.0467870235443115,0.514132022857666,0.2039010524749755,0.157447874546051,0.263674259185791,0.1375330766042073,0.1129032902935914,0.0217649936676025,0.4274680614471435,0.0,0.0,0.0,9.12139999209855,30,8.176034485923031,krishna,True,krishna_20250318_120959_20250318_121202.json
0.1397558110100882,0.0257486510515856,0.0974071025848388,0.1919920444488525,0.1335989236831665,0.1239629983901977,0.162525475025177,0.3972709349223545,0.3209073646654212,0.1120538711547851,1.3292300701141355,0.2596675157546997,0.1708434820175171,0.5663584470748901,0.3053106466929118,0.2941666317560673,0.0275611877441406,1.1895098686218262,0.0,0.0666666666666666,0.0,5.127960482599758,30,3.115193325991999,dvit,True,dvit_20250318_123124_20250318_123821.json
0.1335189342498779,0.0381873104717509,0.065007209777832,0.2258341312408447,0.1373021602630615,0.119714617729187,0.1477338075637817,0.1874913488115583,0.1666110784998677,0.0173530578613281,0.6097068786621094,0.1400383710861206,0.0997599959373474,0.1626570224761963,0.1499665124075753,0.172593472900575,0.0185379981994628,0.5569419860839844,0.0,0.2,0.0,11.299388474579072,30,5.998401599932025,ayush,True,ayush_20250318_062130_20250318_062302.json
0.0666714191436767,0.0424651495607001,0.0062997341156005,0.1296100616455078,0.0728675127029419,0.0277215838432312,0.1024661660194397,0.1489977155412946,0.0677968846270424,0.0716767311096191,0.3336312770843506,0.1177090406417846,0.1073022484779357,0.1933270692825317,0.1061967441013881,0.063469320699762,0.012524127960205,0.2525570392608642,0.0,0.0,0.0,14.38181206384504,30,14.72821625753522,ayushmac,True,ayushmac_20250323_111717_20250323_112042.json
0.1249117851257324,0.0346227989301899,0.0427110195159912,0.196800947189331,0.1306459903717041,0.1077889204025268,0.1437912583351135,0.1508792127881731,0.0634139110377574,0.0203249454498291,0.2700841426849365,0.1411526203155517,0.1205898523330688,0.1919957399368286,0.1006231307983398,0.0641219911150372,0.0042788982391357,0.2143049240112304,0.0,0.1333333333333333,0.0,14.144344364080643,30,15.744582307418042,ayush,True,ayush_20250318_062130_20250318_062302.json
0.1252861363547188,0.030323563529023,0.063676118850708,0.1745731830596923,0.1231014728546142,0.1050798892974853,0.1510849595069885,0.2139714956283569,0.1121382012090194,0.1195549964904785,0.4549109935760498,0.1614309549331665,0.1478958129882812,0.2209363579750061,0.1165711402893066,0.1077196736828569,0.0001368522644042,0.3662440776824951,0.0,0.2666666666666666,0.0,9.427081468144662,30,8.909622474595038,ayush,True,ayush_20250318_053448_20250318_054029.json
0.1381206512451172,0.0266021329402537,0.0806729793548584,0.1802070140838623,0.1422319412231445,0.1321252584457397,0.1558272242546081,0.1757240636008126,0.1136780508274819,0.0805511474609375,0.4926681518554687,0.1412749290466308,0.098093569278717,0.183428406715393,0.1490383148193359,0.1182523994648831,0.0127820968627929,0.4191489219665527,0.0,0.0,0.0,12.130612411738404,30,8.789041407610934,ayush,True,ayush_20250318_053448_20250318_054029.json
0.1406362397330147,0.0276791333174134,0.1025300025939941,0.1879510879516601,0.1386394500732422,0.1129447221755981,0.1627848148345947,0.1609762907028198,0.0595934138859393,0.08101487159729,0.3180820941925049,0.1435869932174682,0.1186902523040771,0.1906057596206665,0.0936218420664469,0.0596271914074183,0.008599042892456,0.2077949047088623,0.0,0.0,0.0,12.697322494065022,30,16.75226687337357,ayush,True,ayush_20250318_061753_20250318_061857.json
0.1380265610558646,0.0188001947997541,0.0946710109710693,0.1634809970855713,0.1392456293106079,0.1296696066856384,0.1518301367759704,0.1171711342675345,0.0486586690647181,0.0556819438934326,0.2170040607452392,0.108475923538208,0.0859560370445251,0.1336780190467834,0.0953563531239827,0.0636611611263385,9.989738464355467e-05,0.2205779552459716,0.0,0.0,0.0,17.01223204668331,30,20.50917342868167,ayush,True,ayush_20250318_062130_20250318_062302.json
0.131155252456665,0.0378207267409653,0.0624182224273681,0.1896429061889648,0.1358325481414795,0.1156395077705383,0.1605929136276245,0.2489259243011474,0.1610988302499937,0.1017711162567138,0.6951329708099365,0.196274995803833,0.1673099398612976,0.2460045218467712,0.1985882350376674,0.1442075411189393,0.0373709201812744,0.5766987800598145,0.0,0.0,0.0,8.60841291992047,30,6.203518961329675,parth,True,parth_20250318_113947_20250318_114833.json
0.1327793916066487,0.0187223667786762,0.0942220687866211,0.1585390567779541,0.1372900009155273,0.1191140413284301,0.1493200063705444,0.1827525581632341,0.0737407041940228,0.0859608650207519,0.3820950984954834,0.1750833988189697,0.1385924220085144,0.2140437364578247,0.116924395928016,0.1016204530833344,0.0001521110534667,0.3760581016540527,0.0,0.0666666666666666,0.0,11.308985336143808,30,13.54266607984146,ayush,True,ayush_20250318_053448_20250318_054029.json
0.1762755235036214,0.0347098307935167,0.1016280651092529,0.2454698085784912,0.1819560527801513,0.1609646081924438,0.1906294822692871,0.5155987909861973,0.06875866218189,0.375709056854248,0.6043729782104492,0.5382370948791504,0.4529423713684082,0.578152060508728,0.3397290195737566,0.0667166521449487,0.1929152011871338,0.4392797946929931,0.0,0.0,0.0,4.053868273714667,30,14.522501139486296,slow,True,slow_ayush_20250318_060447_20250318_060553.json
0.1202460289001464,0.0269015066126725,0.0806939601898193,0.1812200546264648,0.1239428520202636,0.0979465246200561,0.1347855329513549,0.1654785020010812,0.0703578675092928,0.0809690952301025,0.3137319087982178,0.1713210344314575,0.0997866988182067,0.2115452289581298,0.1032708057990441,0.0652134356468406,0.0142149925231933,0.2245960235595703,0.0,0.2666666666666666,0.0,12.327294454912382,30,14.19287916808024,ayush,True,ayush_20250318_053448_20250318_054029.json
0.1161672910054524,0.0339017838972632,0.0385999679565429,0.1837317943572998,0.1112880706787109,0.0959439277648925,0.1365901231765747,0.1515026433127267,0.0531990117521417,0.0679430961608886,0.2556571960449219,0.1397249698638916,0.1148217916488647,0.1959438323974609,0.0895678997039794,0.0448535099347112,0.0174920558929443,0.1590158939361572,0.0,0.1333333333333333,0.0,13.573916495503736,30,18.762073950832985,ayush,True,ayush_20250318_053448_20250318_054029.json
0.1431074823651995,0.026478720612045,0.1099979877471923,0.2139451503753662,0.1440368890762329,0.1198360919952392,0.1532589197158813,0.2770162991115025,0.1278251487073025,0.1185941696166992,0.5622880458831787,0.2642040252685547,0.1760841608047485,0.3333826661109924,0.2156030337015787,0.1597732700615452,9.79900360107422e-05,0.5655360221862793,0.0,0.0,0.0,7.005760932679696,30,7.81707123349168,dvit,True,dvit_20250318_115430_20250318_115918.json
0.1370059893681453,0.0347759401892034,0.0729598999023437,0.2009780406951904,0.1330959796905517,0.1145839691162109,0.1658380031585693,0.1640430859157017,0.0577173887924123,0.0730330944061279,0.2571330070495605,0.1574575901031494,0.1203653216361999,0.2037072777748108,0.1005844275156657,0.0687338801069414,0.0087008476257324,0.2374410629272461,0.0,0.0,0.0,12.451774887593816,30,17.295834711429134,ayush,True,ayush_20250318_053448_20250318_054029.json
0.1649907657078334,0.0756892532378127,0.0903670787811279,0.3734250068664551,0.1312863826751709,0.1159644126892089,0.1745709180831909,0.2887499332427978,0.1984409283194042,0.0892481803894043,0.8046309947967529,0.2025060653686523,0.1725294589996338,0.3191789388656616,0.3419564247131347,0.2728713264914578,0.0130341053009033,0.9266979694366456,0.0,0.1333333333333333,0.0,6.926408527749452,30,5.036744858930257,dvit,True,dvit_20250318_123124_20250318_123821.json
0.137987766947065,0.0234532406670852,0.0933170318603515,0.1698019504547119,0.1395280361175537,0.1218693852424621,0.1574465036392212,0.1398134401866368,0.0486006634083954,0.0730330944061279,0.2416849136352539,0.1295336484909057,0.0993934273719787,0.1728046536445617,0.1023874759674072,0.0699291989088419,0.0087008476257324,0.2433178424835205,0.0,0.0,0.0,15.060748515937956,30,20.5336011876095,ayush,True,ayush_20250318_053448_20250318_054029.json
0.1377396924155099,0.0212113606246932,0.1024169921875,0.1830089092254638,0.1375324726104736,0.123283565044403,0.1534915566444397,0.1432893616812569,0.0329435962179166,0.0934100151062011,0.2263548374176025,0.1405979394912719,0.1307806372642517,0.1620212197303772,0.0904651028769356,0.0688112208592719,0.0085890293121337,0.2280921936035156,0.0,0.0,0.0,14.95475391692976,30,30.26304986313164,ayush,True,ayush_20250318_053448_20250318_054029.json
0.1430783101490565,0.0364649492713705,0.0975241661071777,0.2156500816345214,0.1343560218811035,0.1115608811378479,0.1603022813796997,0.1688221601339486,0.08123869783553,0.0427339076995849,0.3674070835113525,0.1667408943176269,0.1156179904937744,0.2227821350097656,0.0946075575692313,0.0956074623016783,0.0043079853057861,0.3504941463470459,0.0,0.0,0.0,12.672467057448282,30,12.294271074046929,ayush,True,ayush_20250318_053448_20250318_054029.json
